,Net In Global,Net Out Global,Nb process http,Nb process php,Nb connection mysql,Disque read global,Disque write global,Cpu http,Cpu php,Cpu mysql,Cpu global,Ram http,Ram php,Ram mysql,Ram global
2020-09-12 08:03:00,0.08,0.11,183.0,33.0,139.0,0.0,203.14,0.2,19.19,8.62,4.09,1.9,3.0,10.7,22.69
2020-09-12 08:04:00,0.08,0.1,180.0,33.0,136.0,0.0,368.96,0.03,17.04,8.62,4.99,1.9,3.0,10.7,22.77
2020-09-12 08:05:00,0.09,0.11,192.0,34.0,133.0,0.0,193.2,0.12,16.74,8.62,4.58,2.0,3.1,10.7,22.65
2020-09-12 08:06:00,0.06,0.09,173.0,33.0,44.0,0.0,201.97,0.05,16.52,8.62,3.98,1.9,3.1,10.7,22.72
2020-09-12 08:07:00,0.09,0.12,165.0,34.0,41.0,0.0,275.2,0.03,16.61,8.62,4.53,1.8,3.1,10.7,22.84
2020-09-12 08:08:00,0.08,0.11,185.0,33.0,134.0,0.0,271.15,0.2,16.96,8.62,5.87,1.9,2.9,10.7,22.71
2020-09-12 08:09:00,0.07,0.09,182.0,31.0,62.0,0.0,184.3,0.09,21.71,8.62,4.67,1.9,3.1,10.7,22.49
2020-09-12 08:10:00,0.07,0.1,158.0,34.0,46.0,0.0,170.77,0.06,16.71,8.62,3.83,1.7,3.2,10.7,22.6
2020-09-12 08:11:00,0.08,0.1,177.0,33.0,57.0,0.0,214.61,0.21,17.24,8.62,3.7,1.9,3.1,10.7,22.55
2020-09-12 08:12:00,0.06,0.08,161.0,33.0,47.0,0.0,259.1,0.06,20.89,8.62,7.24,1.7,3.0,10.7,22.76
2020-09-12 08:13:00,0.07,0.1,178.0,34.0,41.0,0.0,322.64,0.12,15.76,8.62,8.47,1.9,3.1,10.7,22.85
2020-09-12 08:14:00,0.08,0.11,187.0,33.0,59.0,0.0,283.93,0.18,16.32,8.62,5.46,2.0,3.1,10.7,22.64
2020-09-12 08:15:00,0.1,0.12,169.0,33.0,51.0,0.0,175.36,0.03,19.04,8.62,3.82,1.8,3.1,10.7,22.61
2020-09-12 08:16:00,0.06,0.08,160.0,32.0,58.0,0.0,280.44,0.04,17.45,8.62,7.25,1.7,2.9,10.7,22.86
2020-09-12 08:17:00,0.09,0.12,174.0,33.0,45.0,0.0,185.47,0.09,18.51,8.62,7.07,1.8,2.9,10.7,22.76
2020-09-12 08:18:00,0.09,0.12,183.0,32.0,45.0,0.0,190.14,0.21,16.62,8.62,9.12,1.9,2.9,10.7,22.81
2020-09-12 08:19:00,0.07,0.09,168.0,34.0,43.0,0.0,264.39,0.07,17.85,8.62,8.92,1.8,3.1,10.7,22.84
2020-09-12 08:20:00,0.07,0.1,177.0,33.0,44.0,0.0,269.7,0.17,16.0,8.62,9.28,1.9,3.1,10.7,22.67
2020-09-12 08:21:00,0.07,0.1,159.0,32.0,45.0,0.0,294.95,0.06,16.91,8.62,6.0,1.7,3.1,10.7,22.7
2020-09-12 08:22:00,0.06,0.08,174.0,32.0,49.0,0.0,232.8,0.06,17.39,8.62,4.58,1.8,3.3,10.7,22.69
2020-09-12 08:23:00,0.08,0.1,181.0,32.0,58.0,0.0,258.46,0.21,18.12,8.62,7.84,1.9,3.1,10.7,22.73
2020-09-12 08:24:00,0.08,0.1,193.0,34.0,46.0,0.0,197.55,0.12,18.94,8.62,9.89,2.0,3.2,10.7,22.52
2020-09-12 08:25:00,0.09,0.12,148.0,33.0,50.0,0.0,193.34,0.03,21.31,8.62,9.14,1.6,3.2,10.7,22.86
2020-09-12 08:26:00,0.07,0.09,169.0,33.0,52.0,0.0,215.45,0.12,20.62,8.62,9.62,1.8,3.0,10.7,22.76
2020-09-12 08:27:00,0.07,0.09,181.0,32.0,56.0,0.0,173.16,0.26,17.44,8.62,9.54,1.9,3.0,10.7,22.86
2020-09-12 08:28:00,0.1,0.14,163.0,34.0,47.0,0.0,181.7,0.12,21.24,8.62,12.15,1.7,3.2,10.7,22.95
2020-09-12 08:29:00,0.07,0.1,180.0,33.0,49.0,0.0,272.65,0.14,22.64,8.62,12.42,1.9,3.0,10.7,22.92
2020-09-12 08:30:00,0.07,0.1,191.0,33.0,53.0,0.0,186.08,0.19,17.36,8.62,10.1,2.0,3.0,10.7,22.64
2020-09-12 08:31:00,0.07,0.1,173.0,32.0,46.0,0.0,305.31,0.04,17.93,8.62,9.63,1.8,2.9,10.7,22.75
2020-09-12 08:32:00,0.07,0.09,188.0,32.0,49.0,0.0,291.37,0.19,17.98,8.62,9.86,2.0,2.9,10.7,22.75
2020-09-12 08:33:00,0.08,0.11,175.0,33.0,50.0,0.0,222.16,0.06,19.39,8.62,8.96,1.9,2.9,10.7,22.65
2020-09-12 08:34:00,0.08,0.1,187.0,31.0,44.0,0.0,279.43,0.24,15.97,8.62,9.33,2.0,2.7,10.7,22.96
2020-09-12 08:35:00,0.09,0.11,201.0,31.0,51.0,0.0,370.39,0.11,15.95,8.62,8.29,2.1,2.7,10.7,22.84
2020-09-12 08:36:00,0.06,0.09,176.0,33.0,44.0,0.0,254.84,0.06,15.43,8.62,8.6,1.9,2.9,10.7,22.67
2020-09-12 08:37:00,0.08,0.11,178.0,33.0,47.0,0.0,330.82,0.12,17.23,8.62,9.02,1.9,3.0,10.7,22.71
2020-09-12 08:38:00,0.09,0.12,147.0,32.0,51.0,0.0,337.82,0.05,17.1,8.62,7.09,1.6,3.0,10.7,22.61
2020-09-12 08:39:00,0.07,0.09,168.0,32.0,50.0,0.0,276.64,0.25,17.26,8.62,8.83,1.8,2.9,10.7,22.42
2020-09-12 08:40:00,0.08,0.1,154.0,32.0,48.0,0.0,251.33,0.12,17.93,8.62,8.4,1.7,3.0,10.7,22.63
2020-09-12 08:41:00,0.08,0.11,156.0,31.0,50.0,0.0,364.68,0.06,17.2,8.62,8.34,1.7,2.8,10.7,22.56
2020-09-12 08:42:00,0.06,0.08,167.0,32.0,44.0,0.0,313.48,0.27,17.3,8.62,7.96,1.8,3.0,10.7,22.4
2020-09-12 08:43:00,0.08,0.11,146.0,32.0,48.0,0.0,362.31,0.13,17.06,8.62,6.71,1.6,3.1,10.7,22.58
2020-09-12 08:44:00,0.08,0.11,170.0,32.0,53.0,0.0,219.79,0.24,17.8,8.62,6.92,1.8,3.1,10.7,22.76
2020-09-12 08:45:00,0.09,0.11,182.0,34.0,56.0,0.0,196.57,0.27,17.96,8.62,8.62,1.9,3.3,10.7,22.55
2020-09-12 08:46:00,0.07,0.09,141.0,34.0,47.0,0.0,191.09,0.04,21.99,8.62,7.9,1.5,3.3,10.7,22.59
2020-09-12 08:47:00,0.09,0.12,155.0,34.0,49.0,0.0,192.42,0.2,17.36,8.62,8.11,1.7,3.3,10.7,22.6
2020-09-12 08:48:00,0.09,0.12,197.0,34.0,47.0,0.0,344.75,0.41,17.51,8.62,7.52,2.0,3.3,10.7,22.5
2020-09-12 08:49:00,0.07,0.09,150.0,32.0,54.0,0.0,184.92,0.06,16.55,8.62,6.34,1.6,3.1,10.7,22.51
2020-09-12 08:50:00,0.07,0.1,175.0,31.0,48.0,0.0,258.91,0.33,17.1,8.62,9.29,1.8,2.9,10.7,22.65
2020-09-12 08:51:00,0.07,0.1,147.0,33.0,62.0,0.0,215.57,0.12,18.52,8.62,8.12,1.6,3.2,10.7,22.48
2020-09-12 08:52:00,0.06,0.08,139.0,32.0,47.0,0.0,185.92,0.06,18.04,8.62,7.86,1.5,3.1,10.7,22.76
2020-09-12 08:53:00,0.08,0.11,189.0,33.0,50.0,0.0,286.28,0.36,22.93,8.62,7.95,2.0,3.1,10.7,22.6
2020-09-12 08:54:00,0.07,0.1,170.0,33.0,57.0,0.0,260.12,0.06,17.61,8.62,6.27,1.8,3.0,10.7,22.57
2020-09-12 08:55:00,0.09,0.11,161.0,32.0,54.0,0.0,336.94,0.04,16.34,8.62,6.76,1.7,2.9,10.7,22.83
2020-09-12 08:56:00,0.06,0.08,173.0,33.0,55.0,0.0,216.55,0.26,22.12,8.62,6.93,1.8,3.2,10.7,22.72
2020-09-12 08:57:00,0.09,0.12,173.0,34.0,57.0,0.0,262.95,0.11,19.93,8.62,7.17,1.8,3.1,10.7,22.84
2020-09-12 08:58:00,0.09,0.12,184.0,32.0,59.0,0.0,181.99,0.25,20.54,8.62,6.98,1.9,2.8,10.7,22.68
2020-09-12 08:59:00,0.07,0.09,195.0,31.0,53.0,0.0,189.52,0.34,18.71,8.62,7.11,2.0,2.7,10.7,22.69
2020-09-12 09:00:00,0.08,0.11,173.0,34.0,45.0,0.0,166.7,0.09,17.03,8.62,7.39,1.8,3.1,10.7,22.78
2020-09-12 09:01:00,0.07,0.1,187.0,33.0,41.0,0.0,336.02,0.21,16.68,8.62,5.95,2.0,2.8,10.7,22.62
2020-09-12 09:02:00,0.07,0.09,161.0,33.0,46.0,0.0,273.15,0.06,16.13,8.62,6.14,1.7,3.1,10.7,22.84
2020-09-12 09:03:00,0.08,0.11,183.0,33.0,55.0,0.0,213.4,0.17,17.16,8.62,5.02,1.9,3.0,10.7,22.7
2020-09-12 09:04:00,0.08,0.1,136.0,31.0,55.0,0.0,166.27,0.02,16.98,8.62,3.52,1.5,3.0,10.7,22.79
2020-09-12 09:05:00,0.08,0.1,167.0,33.0,51.0,0.0,157.76,0.29,18.71,8.62,4.38,1.8,2.9,10.7,22.7
2020-09-12 09:06:00,0.07,0.1,185.0,31.0,41.0,0.0,190.83,0.29,19.11,8.62,4.1,1.9,2.7,10.7,22.67
2020-09-12 09:07:00,0.09,0.11,168.0,32.0,42.0,0.0,256.59,0.14,16.07,8.62,5.03,1.8,2.8,10.7,22.63
2020-09-12 09:08:00,0.08,0.12,179.0,33.0,45.0,0.0,209.88,0.33,16.16,8.62,4.72,1.9,3.0,10.7,22.69
2020-09-12 09:09:00,0.07,0.09,159.0,33.0,48.0,0.0,268.36,0.12,16.31,8.62,4.01,1.7,3.1,10.7,22.67
2020-09-12 09:10:00,0.08,0.11,170.0,32.0,39.0,0.0,181.08,0.26,16.29,8.62,3.9,1.8,3.0,10.7,22.8
2020-09-12 09:11:00,0.08,0.11,180.0,32.0,50.0,0.0,330.93,0.33,15.92,8.62,4.82,1.9,2.8,10.7,22.41
2020-09-12 09:12:00,0.06,0.08,143.0,31.0,47.0,0.0,175.75,0.05,17.51,8.62,3.68,1.5,2.9,10.7,22.61
2020-09-12 09:13:00,0.08,0.11,174.0,33.0,51.0,0.0,290.48,0.35,16.89,8.62,3.91,1.8,3.0,10.7,22.56
2020-09-12 09:14:00,0.08,0.11,158.0,32.0,51.0,0.0,175.19,0.11,16.74,8.62,3.61,1.7,3.1,10.7,22.62
2020-09-12 09:15:00,0.08,0.11,147.0,32.0,41.0,0.0,168.55,0.07,16.09,8.62,3.72,1.6,3.1,10.7,22.62
2020-09-12 09:16:00,0.06,0.08,148.0,32.0,46.0,0.0,288.73,0.06,16.03,8.62,3.72,1.6,3.1,10.7,22.58
2020-09-12 09:17:00,0.1,0.13,161.0,34.0,50.0,0.0,170.27,0.22,16.74,8.62,4.14,1.7,3.1,10.7,22.72
2020-09-12 09:18:00,0.09,0.13,153.0,31.0,50.0,0.0,268.3,0.07,16.94,8.62,3.78,1.6,3.0,10.7,22.57
2020-09-12 09:19:00,0.06,0.08,152.0,32.0,53.0,0.0,173.67,0.05,16.97,8.62,4.55,1.6,3.0,10.7,22.69
2020-09-12 09:20:00,0.07,0.1,180.0,31.0,39.0,0.0,269.56,0.29,19.62,8.62,4.64,1.9,3.2,10.7,22.48
2020-09-12 09:21:00,0.07,0.1,140.0,33.0,49.0,0.0,318.34,0.09,17.31,8.62,4.81,1.5,3.2,10.7,22.61
2020-09-12 09:22:00,0.06,0.08,145.0,32.0,59.0,0.0,288.93,0.04,17.09,8.62,4.05,1.5,3.1,10.7,22.69
2020-09-12 09:23:00,0.08,0.1,163.0,32.0,44.0,0.0,270.22,0.24,17.02,8.62,4.51,1.7,3.1,10.7,22.8
2020-09-12 09:24:00,0.08,0.1,188.0,33.0,47.0,0.0,183.29,0.31,21.51,8.62,3.98,2.0,3.2,10.7,22.57
2020-09-12 09:25:00,0.08,0.11,140.0,32.0,58.0,0.0,185.37,0.06,16.89,8.62,4.36,1.5,2.8,10.7,22.61
2020-09-12 09:26:00,0.06,0.08,187.0,32.0,44.0,0.0,185.83,0.29,20.62,8.62,4.19,1.9,2.8,10.7,22.9
2020-09-12 09:27:00,0.08,0.1,205.0,34.0,50.0,0.0,265.15,0.27,25.07,8.62,4.33,2.1,3.1,10.7,22.71
2020-09-12 09:28:00,0.1,0.14,156.0,32.0,58.0,0.0,180.13,0.05,20.33,8.62,3.89,1.7,2.8,10.7,22.75
2020-09-12 09:29:00,0.07,0.09,183.0,32.0,46.0,0.0,179.18,0.21,19.21,8.62,3.35,1.9,2.9,10.7,22.66
2020-09-12 09:30:00,0.08,0.11,182.0,34.0,45.0,0.0,173.74,0.11,15.99,8.62,3.19,1.9,3.1,10.7,22.84
2020-09-12 09:31:00,0.07,0.1,173.0,33.0,62.0,0.0,216.48,0.05,16.89,8.62,4.89,1.9,2.8,10.7,22.73
2020-09-12 09:32:00,0.07,0.09,196.0,32.0,46.0,0.0,169.64,0.21,17.92,8.62,3.95,2.1,2.7,10.7,22.71
2020-09-12 09:33:00,0.08,0.11,185.0,33.0,51.0,0.0,159.38,0.03,15.16,8.62,3.86,1.9,2.9,10.7,22.69
2020-09-12 09:34:00,0.07,0.1,168.0,32.0,58.0,0.0,235.95,0.03,15.86,8.62,3.94,1.8,2.7,10.7,22.88
2020-09-12 09:35:00,0.09,0.11,184.0,32.0,45.0,0.0,336.66,0.03,16.06,8.62,3.92,1.9,3.0,10.7,22.88
2020-09-12 09:36:00,0.07,0.09,165.0,31.0,42.0,0.0,278.88,0.04,16.05,8.62,3.75,1.8,2.7,10.7,22.93
2020-09-12 09:37:00,0.09,0.11,159.0,32.0,48.0,0.0,255.79,0.08,16.34,8.62,4.74,1.7,2.9,10.7,22.83
2020-09-12 09:38:00,0.08,0.12,174.0,34.0,51.0,0.0,304.5,0.25,17.18,8.62,4.18,1.9,3.3,10.7,22.71
2020-09-12 09:39:00,0.08,0.09,159.0,33.0,48.0,0.0,295.51,0.09,18.23,8.62,5.28,1.7,3.2,10.7,22.73
2020-09-12 09:40:00,0.08,0.1,155.0,32.0,51.0,0.0,249.25,0.04,16.74,8.62,4.48,1.7,3.1,10.7,22.74
2020-09-12 09:41:00,0.08,0.11,169.0,34.0,52.0,0.0,270.98,0.28,17.85,8.62,4.5,1.8,3.3,10.7,22.53
2020-09-12 09:42:00,0.06,0.08,145.0,33.0,53.0,0.0,191.38,0.06,16.61,8.62,4.43,1.6,3.2,10.7,22.73
2020-09-12 09:43:00,0.07,0.09,187.0,32.0,51.0,0.0,179.87,0.38,16.8,8.62,3.62,2.0,3.0,10.7,22.81
2020-09-12 09:44:00,0.09,0.12,167.0,32.0,48.0,0.0,167.81,0.09,17.25,8.62,3.18,1.8,3.2,10.7,22.61
2020-09-12 09:45:00,0.08,0.1,151.0,32.0,49.0,0.0,288.98,0.04,16.99,8.62,3.29,1.6,3.3,10.7,22.67
2020-09-12 09:46:00,0.06,0.09,163.0,34.0,60.0,0.0,206.84,0.24,18.38,8.62,3.91,1.7,3.2,10.7,22.82
2020-09-12 09:47:00,0.1,0.13,206.0,34.0,47.0,0.0,193.03,0.33,18.24,8.62,4.02,2.1,3.3,10.7,22.62
2020-09-12 09:48:00,0.09,0.12,156.0,32.0,50.0,0.0,262.8,0.06,16.53,8.62,4.12,1.7,3.4,10.7,22.81
2020-09-12 09:49:00,0.07,0.09,166.0,31.0,45.0,0.0,313.56,0.25,16.29,8.62,3.48,1.8,3.2,10.7,22.76
2020-09-12 09:50:00,0.08,0.1,176.0,32.0,45.0,0.0,211.59,0.31,16.38,8.62,3.77,1.9,3.0,10.7,22.71
2020-09-12 09:51:00,0.07,0.1,155.0,31.0,56.0,0.0,205.32,0.11,16.35,8.62,3.4,1.7,3.1,10.7,22.77
2020-09-12 09:52:00,0.06,0.08,172.0,32.0,46.0,0.0,200.77,0.24,16.05,8.62,3.66,1.8,3.3,10.7,22.75
2020-09-12 09:53:00,0.07,0.1,182.0,31.0,58.0,0.0,355.41,0.27,16.13,8.62,3.74,1.9,3.0,10.7,22.73
2020-09-12 09:54:00,0.08,0.1,163.0,33.0,56.0,0.0,170.97,0.11,16.87,8.62,6.57,1.7,3.4,10.7,22.77
2020-09-12 09:55:00,0.08,0.1,163.0,32.0,60.0,0.0,152.09,0.14,16.55,8.62,4.64,1.7,3.0,10.7,22.89
2020-09-12 09:56:00,0.07,0.09,176.0,33.0,55.0,0.0,192.31,0.37,18.18,8.62,4.1,1.9,3.0,10.7,22.87
2020-09-12 09:57:00,0.08,0.1,176.0,33.0,50.0,0.0,191.71,0.21,16.1,8.62,3.7,1.9,3.1,10.7,22.95
2020-09-12 09:58:00,0.1,0.14,175.0,34.0,61.0,0.0,351.34,0.04,17.41,8.62,4.12,1.9,2.8,10.7,23.19
2020-09-12 09:59:00,0.07,0.09,194.0,31.0,46.0,0.0,165.07,0.3,15.71,8.62,9.67,2.0,2.7,10.7,22.99
2020-09-12 10:00:00,0.08,0.1,172.0,33.0,49.0,0.0,315.89,0.12,16.27,8.62,6.24,1.9,2.9,10.7,23.02
2020-09-12 10:01:00,0.08,0.1,159.0,32.0,47.0,0.0,307.5,0.06,15.84,8.62,8.03,1.7,2.8,10.7,23.3
2020-09-12 10:02:00,0.07,0.09,171.0,32.0,47.0,0.0,281.53,0.2,15.72,8.62,8.42,1.8,3.1,10.7,22.89
2020-09-12 10:03:00,0.08,0.1,183.0,32.0,53.0,0.0,275.59,0.24,16.21,8.62,5.37,1.9,2.8,10.7,22.96
2020-09-12 10:04:00,0.08,0.11,161.0,32.0,56.0,0.0,249.24,0.05,16.18,8.62,9.11,1.7,2.9,10.7,23.17
2020-09-12 10:05:00,0.08,0.1,171.0,31.0,46.0,0.0,199.8,0.18,15.62,8.62,6.43,1.8,3.0,10.7,23.04
2020-09-12 10:06:00,0.07,0.09,160.0,32.0,52.0,0.0,180.71,0.08,16.71,8.62,8.39,1.7,3.0,10.7,23.25
2020-09-12 10:07:00,0.07,0.12,172.0,34.0,56.0,0.0,304.38,0.1,17.78,8.62,9.96,1.8,3.2,10.7,23.06
2020-09-12 10:08:00,0.1,0.12,158.0,33.0,54.0,0.0,177.0,0.05,17.75,8.62,9.13,1.7,3.4,10.7,23.03
2020-09-12 10:09:00,0.07,0.09,167.0,33.0,67.0,0.0,180.27,0.24,16.85,8.62,5.25,1.8,3.2,10.7,23.09
2020-09-12 10:10:00,0.08,0.1,156.0,33.0,50.0,0.0,268.69,0.1,16.57,8.62,7.4,1.7,3.1,10.7,23.19
2020-09-12 10:11:00,0.08,0.11,198.0,33.0,49.0,0.0,187.88,0.44,17.82,8.62,9.34,2.1,3.1,10.7,22.95
2020-09-12 10:12:00,0.07,0.09,176.0,31.0,47.0,0.0,182.6,0.12,16.08,8.62,8.94,1.9,3.1,10.7,23.49
2020-09-12 10:13:00,0.07,0.1,155.0,33.0,50.0,0.0,176.27,0.08,16.6,8.62,8.25,1.7,3.1,10.7,23.28
2020-09-12 10:14:00,0.08,0.11,171.0,32.0,58.0,0.0,368.48,0.22,16.03,8.62,8.56,1.8,3.1,10.7,23.09
2020-09-12 10:15:00,0.08,0.1,163.0,34.0,49.0,0.0,329.92,0.04,16.52,8.62,11.41,1.7,3.2,10.7,22.98
2020-09-12 10:16:00,0.07,0.09,148.0,32.0,47.0,0.0,170.52,0.01,15.69,8.62,9.54,1.6,3.0,10.7,23.17
2020-09-12 10:17:00,0.08,0.11,192.0,33.0,48.0,0.0,273.14,0.34,16.26,8.62,12.58,2.0,3.1,10.7,23.28
2020-09-12 10:18:00,0.1,0.14,201.0,32.0,61.0,0.0,279.41,0.21,16.26,8.62,13.29,2.1,3.3,10.7,23.02
2020-09-12 10:19:00,0.07,0.09,154.0,31.0,43.0,0.0,271.56,0.02,15.94,8.62,9.27,1.7,3.1,10.7,23.22
2020-09-12 10:20:00,0.08,0.1,201.0,32.0,54.0,0.0,195.06,0.23,16.54,8.62,8.78,2.1,3.1,10.7,23.0
2020-09-12 10:21:00,0.07,0.1,169.0,32.0,55.0,0.0,308.16,0.06,16.5,8.62,7.55,1.8,3.2,10.7,23.53
2020-09-12 10:22:00,0.06,0.08,186.0,34.0,62.0,0.0,379.17,0.15,16.29,8.62,12.24,2.0,3.1,10.7,23.15
2020-09-12 10:23:00,0.08,0.1,198.0,33.0,64.0,0.0,263.89,0.31,15.98,8.62,9.13,2.1,3.1,10.7,23.17
2020-09-12 10:24:00,0.07,0.11,182.0,33.0,46.0,0.0,191.71,0.14,16.21,8.62,11.15,1.9,3.3,10.7,23.18
2020-09-12 10:25:00,0.08,0.1,193.0,32.0,42.0,0.0,197.64,0.21,16.34,8.62,8.18,2.0,3.1,10.7,23.91
2020-09-12 10:26:00,0.07,0.09,235.0,33.0,53.0,0.0,200.0,0.41,15.46,8.62,7.85,2.4,3.1,10.7,23.38
2020-09-12 10:27:00,0.08,0.1,189.0,32.0,54.0,0.0,288.88,0.03,14.39,8.62,6.97,2.0,3.0,10.7,23.2
2020-09-12 10:28:00,0.09,0.14,210.0,33.0,54.0,0.0,301.95,0.26,15.63,8.62,4.84,2.2,3.1,10.7,23.23
2020-09-12 10:29:00,0.07,0.09,190.0,32.0,46.0,0.0,289.66,0.11,15.26,8.62,4.86,2.0,3.2,10.7,22.99
2020-09-12 10:30:00,0.08,0.11,173.0,32.0,48.0,0.0,300.95,0.13,16.12,8.62,4.94,1.9,3.0,10.7,23.12
2020-09-12 10:31:00,0.07,0.1,186.0,33.0,50.0,0.0,329.38,0.09,15.62,8.62,4.29,2.0,3.1,10.7,23.2
2020-09-12 10:32:00,0.07,0.09,199.0,33.0,68.0,0.0,323.94,0.31,16.31,8.62,5.18,2.1,3.0,10.7,23.11
2020-09-12 10:33:00,0.08,0.1,166.0,34.0,53.0,0.0,259.37,0.05,16.46,8.62,4.46,1.8,3.1,10.7,23.05
2020-09-12 10:34:00,0.08,0.11,165.0,33.0,50.0,0.0,165.37,0.03,16.96,8.62,4.33,1.8,3.0,10.7,23.16
2020-09-12 10:35:00,0.08,0.1,195.0,33.0,55.0,0.0,309.85,0.04,16.54,8.62,5.16,2.1,3.2,10.7,23.33
2020-09-12 10:36:00,0.07,0.09,156.0,31.0,50.0,0.0,196.95,0.01,16.04,8.62,4.85,1.7,3.0,10.7,23.02
2020-09-12 10:37:00,0.08,0.1,171.0,32.0,53.0,0.0,268.32,0.1,16.71,8.62,4.47,1.8,2.9,10.7,23.75
2020-09-12 10:38:00,0.1,0.14,175.0,32.0,60.0,0.0,174.1,0.12,15.04,8.62,3.89,1.9,2.9,10.7,23.14
2020-09-12 10:39:00,0.07,0.09,190.0,32.0,50.0,0.0,324.22,0.12,16.18,8.62,4.51,2.0,3.0,10.7,23.1
2020-09-12 10:40:00,0.08,0.11,159.0,32.0,47.0,0.0,223.8,0.03,15.65,8.62,4.56,1.7,2.7,10.7,23.27
2020-09-12 10:41:00,0.08,0.11,174.0,31.0,52.0,0.0,398.61,0.26,15.43,8.62,5.25,1.8,3.0,10.7,23.07
2020-09-12 10:42:00,0.07,0.08,172.0,32.0,57.0,0.0,195.92,0.05,16.76,8.62,5.09,1.8,3.0,10.7,22.94
2020-09-12 10:43:00,0.08,0.1,153.0,32.0,50.0,0.0,281.53,0.03,15.97,8.62,3.86,1.7,2.9,10.7,22.98
2020-09-12 10:44:00,0.08,0.1,201.0,33.0,49.0,0.0,341.94,0.43,16.17,8.62,4.31,2.1,3.2,10.7,23.05
2020-09-12 10:45:00,0.08,0.1,183.0,32.0,53.0,0.0,200.71,0.11,15.81,8.62,4.3,1.9,3.2,10.7,23.05
2020-09-12 10:46:00,0.07,0.09,192.0,32.0,59.0,0.0,189.31,0.23,16.46,8.62,4.61,2.0,3.1,10.7,23.02
2020-09-12 10:47:00,0.08,0.11,202.0,33.0,58.0,0.0,264.91,0.5,16.06,8.62,5.48,2.1,3.2,10.7,23.32
2020-09-12 10:48:00,0.11,0.14,180.0,33.0,51.0,0.0,189.18,0.21,16.69,8.62,5.13,1.9,3.1,10.7,23.13
2020-09-12 10:49:00,0.07,0.09,162.0,32.0,56.0,0.0,249.67,0.09,15.51,8.62,2.93,1.7,3.1,10.7,23.55
2020-09-12 10:50:00,0.07,0.1,195.0,32.0,62.0,0.0,279.35,0.17,15.64,8.62,4.56,2.1,3.0,10.7,23.19
2020-09-12 10:51:00,0.08,0.1,177.0,32.0,47.0,0.0,308.43,0.06,15.65,8.62,4.8,1.9,3.0,10.7,23.07
2020-09-12 10:52:00,0.06,0.08,159.0,33.0,50.0,0.0,195.54,0.16,15.91,8.62,4.84,1.7,3.0,10.7,22.88
2020-09-12 10:53:00,0.07,0.1,177.0,32.0,56.0,0.0,282.77,0.42,16.17,8.62,4.49,1.9,2.9,10.7,22.93
2020-09-12 10:54:00,0.08,0.11,192.0,32.0,57.0,0.0,166.24,0.52,15.73,8.62,4.47,2.0,2.9,10.7,22.97
2020-09-12 10:55:00,0.07,0.1,147.0,32.0,48.0,0.0,166.68,0.11,16.09,8.62,4.11,1.6,3.0,10.7,23.22
2020-09-12 10:56:00,0.07,0.09,193.0,32.0,57.0,0.0,194.26,0.2,16.26,8.62,4.38,2.0,3.1,10.7,23.64
2020-09-12 10:57:00,0.07,0.1,182.0,34.0,55.0,0.0,187.98,0.12,16.86,8.62,6.37,1.9,3.1,10.7,23.08
2020-09-12 10:58:00,0.08,0.11,199.0,33.0,48.0,0.0,350.45,0.24,15.86,8.62,4.98,2.1,3.0,10.7,23.15
2020-09-12 10:59:00,0.08,0.11,220.0,32.0,47.0,0.0,181.66,0.37,16.16,8.62,3.88,2.3,3.1,10.7,23.33
2020-09-12 11:00:00,0.07,0.1,196.0,33.0,50.0,0.0,172.47,0.13,16.5,8.62,3.61,2.1,2.9,10.7,23.54
2020-09-12 11:01:00,0.07,0.1,172.0,31.0,47.0,0.0,217.7,0.09,15.59,8.62,3.2,1.8,3.0,10.7,23.52
2020-09-12 11:02:00,0.08,0.1,204.0,31.0,49.0,0.0,206.53,0.39,15.12,8.62,3.94,2.1,3.1,10.7,23.08
2020-09-12 11:03:00,0.08,0.1,185.0,31.0,52.0,0.0,204.19,0.21,15.38,8.62,4.33,2.0,3.0,10.7,23.28
2020-09-12 11:04:00,0.08,0.11,166.0,32.0,54.0,0.0,278.51,0.09,16.21,8.62,4.51,1.8,3.0,10.7,23.14
2020-09-12 11:05:00,0.08,0.1,168.0,33.0,46.0,0.0,268.12,0.05,15.66,8.62,4.2,1.8,3.1,10.7,23.03
2020-09-12 11:06:00,0.06,0.09,166.0,31.0,46.0,0.0,174.06,0.04,15.94,8.62,3.66,1.8,2.9,10.7,23.17
2020-09-12 11:07:00,0.08,0.1,165.0,32.0,67.0,0.0,277.28,0.05,16.76,8.62,4.56,1.8,3.1,10.7,23.17
2020-09-12 11:08:00,0.09,0.13,180.0,32.0,52.0,0.0,182.84,0.12,15.93,8.62,4.49,1.9,3.3,10.7,23.06
2020-09-12 11:09:00,0.07,0.1,173.0,32.0,49.0,0.0,262.43,0.09,16.51,8.62,4.49,1.9,3.2,10.7,22.99
2020-09-12 11:10:00,0.08,0.1,156.0,33.0,71.0,0.0,256.19,0.04,17.27,8.62,4.66,1.7,3.0,10.7,23.25
2020-09-12 11:11:00,0.08,0.11,188.0,33.0,54.0,0.0,265.43,0.34,16.48,8.62,4.38,2.0,2.8,10.7,23.41
2020-09-12 11:12:00,0.07,0.09,169.0,32.0,46.0,0.0,265.13,0.07,15.96,8.62,7.36,1.8,2.8,10.7,22.95
